rank,word,count,zipf
13514,hindurch,3,40542
13515,großherzogs,3,40545
13516,kaisertum,3,40548
13517,erzähler,3,40551
13518,med,3,40554
13519,literarischer,3,40557
13520,debüt,3,40560
13521,funktionelle,3,40563
13522,bahr,3,40566
13523,posthum,3,40569
13524,atlas,3,40572
13525,rollein,3,40575
13526,mehrjährigen,3,40578
13527,wohnten,3,40581
13528,clara,3,40584
13529,pollaczek,3,40587
13530,reigen,3,40590
13531,autors,3,40593
13532,erlaubten,3,40596
13533,erübrigte,3,40599
13534,israelitischen,3,40602
13535,ehrengrab,3,40605
13536,prosa,3,40608
13537,erkennungszeichen,3,40611
13538,simultan,3,40614
13539,tabus,3,40617
13540,offenbart,3,40620
13541,leutnant,3,40623
13542,else,3,40626
13543,gelagerten,3,40629
13544,library,3,40632
13545,stufte,3,40635
13546,einvon,3,40638
13547,bertha,3,40641
13548,moritz,3,40644
13549,kraus,3,40647
13550,affäre,3,40650
13551,fehlgeschlagenen,3,40653
13552,berufsleben,3,40656
13553,unfähigkeit,3,40659
13554,zimmer,3,40662
13555,altenbergs,3,40665
13556,betätigte,3,40668
13557,benanntim,3,40671
13558,aufgestelltdie,3,40674
13559,sternwind,3,40677
13560,hervorrufen,3,40680
13561,magnesium,3,40683
13562,neutrale,3,40686
13563,angereichert,3,40689
13564,kernfusion,3,40692
13565,sonden,3,40695
13566,erreichenin,3,40698
13567,erdbahnnähe,3,40701
13568,löchern,3,40704
13569,auffallend,3,40707
13570,konstanter,3,40710
13571,verschmelzen,3,40713
13572,heizt,3,40716
13573,raumsonden,3,40719
13574,vermischen,3,40722
13575,koma,3,40725
13576,bewegungsrichtung,3,40728
13577,gekrümmt,3,40731
13578,erdedas,3,40734
13579,versetzten,3,40737
13580,waranfang,3,40740
13581,parker,3,40743
13582,erdboden,3,40746
13583,schufen,3,40749
13584,hattewährend,3,40752
13585,wirren,3,40755
13586,bürgerkriegs,3,40758
13587,oliver,3,40761
13588,gefährden,3,40764
13589,verfassungsmäßigen,3,40767
13590,katholik,3,40770
13591,weigerung,3,40773
13592,adligen,3,40776
13593,immortal,3,40779
13594,frankreichdas,3,40782
13595,parlamentarismus,3,40785
13596,basierender,3,40788
13597,viii,3,40791
13598,stabilisierte,3,40794
13599,settlement,3,40797
13600,common,3,40800
13601,rebellion,3,40803
13602,eskalierte,3,40806
13603,getrieben,3,40809
13604,radikaler,3,40812
13605,billigen,3,40815
13606,militärherrschaft,3,40818
13607,verweigerte,3,40821
13608,zutritt,3,40824
13609,unterwarf,3,40827
13610,seehandel,3,40830
13611,cromwells,3,40833
13612,innenpolitisch,3,40836
13613,zueine,3,40839
13614,restaurierten,3,40842
13615,großzügige,3,40845
13616,admiral,3,40848
13617,gespannt,3,40851
13618,monmouth,3,40854
13619,erstreckte,3,40857
13620,umgehung,3,40860
13621,commission,3,40863
13622,konstrukt,3,40866
13623,declaration,3,40869
13624,zugestand,3,40872
13625,erfüllte,3,40875
13626,schlagartig,3,40878
13627,königshaus,3,40881
13628,schrecken,3,40884
13629,lesungen,3,40887
13630,termin,3,40890
13631,erhobene,3,40893
13632,widerstands,3,40896
13633,verbündeter,3,40899
13634,steigerte,3,40902
13635,befürchtete,3,40905
13636,gesunde,3,40908
13637,thronfolger,3,40911
13638,aufforderung,3,40914
13639,erbfolgekrieg,3,40917
13640,adlige,3,40920
13641,landeten,3,40923
13642,aufständischen,3,40926
13643,marias,3,40929
13644,bestritten,3,40932
13645,hierin,3,40935
13646,vorhergegangenen,3,40938
13647,gelandet,3,40941
13648,hochburg,3,40944
13649,old,3,40947
13650,erhoffte,3,40950
13651,eingeführtdas,3,40953
13652,people,3,40956
13653,bewilligung,3,40959
13654,vorabend,3,40962
13655,edelmetallgehalt,3,40965
13656,abwertung,3,40968
13657,professionalisierung,3,40971
13658,funktionierende,3,40974
13659,anso,3,40977
13660,niederländer,3,40980
13661,wirtschaftssystem,3,40983
13662,baums,3,40986
13663,weltseine,3,40989
13664,riesen,3,40992
13665,hirsche,3,40995
13666,yggdrasils,3,40998
13667,mythische,3,41001
13668,aufgezählt,3,41004
13669,inhaltlicher,3,41007
13670,zweige,3,41010
13671,geheime,3,41013
13672,entsprechungen,3,41016
13673,seinsie,3,41019
13674,versammeln,3,41022
13675,getrenntdie,3,41025
13676,nachhall,3,41028
13677,nächte,3,41031
13678,deutungen,3,41034
13679,entlehnung,3,41037
13680,erledigen,3,41040
13681,beschreibungen,3,41043
13682,langlebiger,3,41046
13683,zweimalige,3,41049
13684,unkenntnis,3,41052
13685,sprechendie,3,41055
13686,bemerkung,3,41058
13687,niemand,3,41061
13688,trüb,3,41064
13689,nachgesagt,3,41067
13690,lemon,3,41070
13691,beigabe,3,41073
13692,kristallen,3,41076
13693,weißes,3,41079
13694,gefäß,3,41082
13695,kohlensäure,3,41085
13696,platzen,3,41088
13697,endosymbiontentheorie,3,41091
13698,einzeller,3,41094
13699,untereinheiten,3,41097
13700,spezialfall,3,41100
13701,entstanddas,3,41103
13702,cyanobakterium,3,41106
13703,stammbaum,3,41109
13704,ursprünglichsten,3,41112
13705,endosymbionten,3,41115
13706,bekanntso,3,41118
13707,dinoflagellaten,3,41121
13708,mitochondrialen,3,41124
13709,sequenzen,3,41127
13710,zylindrischen,3,41130
13711,mensur,3,41133
13712,funktiondie,3,41136
13713,gebogenen,3,41139
13714,rohr,3,41142
13715,mundstück,3,41145
13716,öffnet,3,41148
13717,spielbar,3,41151
13718,bauformen,3,41154
13719,blechblasinstrumenten,3,41157
13720,vibration,3,41160
13721,lippen,3,41163
13722,stehender,3,41166
13723,luftsäule,3,41169
13724,bibelübersetzung,3,41172
13725,eingesetztin,3,41175
13726,zinken,3,41178
13727,imitiert,3,41181
13728,verdoppelung,3,41184
13729,oratorien,3,41187
13730,inspiration,3,41190
13731,komponierte,3,41193
13732,sonate,3,41196
13733,klavier,3,41199
13734,luciano,3,41202
13735,posaunist,3,41205
13736,bohrungen,3,41208
13737,blasmusik,3,41211
13738,brass,3,41214
13739,herausragender,3,41217
13740,kid,3,41220
13741,curtis,3,41223
13742,einedie,3,41226
13743,gleiten,3,41229
13744,unproblematisch,3,41232
13745,stimmlagen,3,41235
13746,violinschlüssel,3,41238
13747,transponierend,3,41241
13748,bemessen,3,41244
13749,quarte,3,41247
13750,ausgezogen,3,41250
13751,quartventils,3,41253
13752,vorzug,3,41256
13753,betätigen,3,41259
13754,radien,3,41262
13755,traditional,3,41265
13756,musikrichtung,3,41268
13757,rohrlänge,3,41271
13758,lauter,3,41274
13759,matter,3,41277
13760,nichttransponierend,3,41280
13761,gängigsten,3,41283
13762,versetzte,3,41286
13763,offset,3,41289
13764,abhängige,3,41292
13765,burt,3,41295
13766,leiteten,3,41298
13767,nutzendie,3,41301
13768,kürzere,3,41304
13769,kürzeren,3,41307
13770,merklich,3,41310
13771,überlangen,3,41313
13772,kontrabassposaune,3,41316
13773,barockzeit,3,41319
13774,belegtdie,3,41322
13775,trompete,3,41325
13776,besitztdie,3,41328
13777,sowieso,3,41331
13778,empfiehlt,3,41334
13779,istdeutsche,3,41337
13780,konstruktiv,3,41340
13781,metall,3,41343
13782,unendliche,3,41346
13783,leichtere,3,41349
13784,handarbeit,3,41352
13785,kompensiert,3,41355
13786,preisgünstig,3,41358
13787,überwiegt,3,41361
13788,tschechien,3,41364
13789,volksmusik,3,41367
13790,giacomo,3,41370
13791,albums,3,41373
13792,abgebildeten,3,41376
13793,duke,3,41379
13794,zügen,3,41382
13795,dean,3,41385
13796,nuklearen,3,41388
13797,gesundheitssystems,3,41391
13798,stationären,3,41394
13799,kranker,3,41397
13800,umfasstder,3,41400
13801,einfließen,3,41403
13802,charakteristisches,3,41406
13803,relativen,3,41409
13804,jahrim,3,41412
13805,gesundheitsausgaben,3,41415
13806,angewachsen,3,41418
13807,weiterleben,3,41421
13808,geführtein,3,41424
13809,kümmert,3,41427
13810,kriegsdienst,3,41430
13811,gewährleistung,3,41433
13812,paramilitärische,3,41436
13813,bedrohungen,3,41439
13814,anwachsen,3,41442
13815,werdenallerdings,3,41445
13816,friedenssicherung,3,41448
13817,innerstaatlichen,3,41451
13818,kalifat,3,41454
13819,luftstreitkräfte,3,41457
13820,zugehörig,3,41460
13821,demokratisch,3,41463
13822,kriegsgefangenschaft,3,41466
13823,konsequenzen,3,41469
13824,militärdienst,3,41472
13825,reservisten,3,41475
13826,tendenziell,3,41478
13827,gewaltfreie,3,41481
13828,diplomatie,3,41484
13829,dauerhaften,3,41487
13830,vorgehensweisen,3,41490
13831,ausnahmefällen,3,41493
13832,militärgeschichte,3,41496
13833,zusammenhängende,3,41499
13834,luftfahrt,3,41502
13835,großkreise,3,41505
13836,orthodrome,3,41508
13837,kugeloberfläche,3,41511
13838,gekrümmten,3,41514
13839,relativitätstheorie,3,41517
13840,geographischer,3,41520
13841,kurve,3,41523
13842,promille,3,41526
13843,vereinfachen,3,41529
13844,fahrende,3,41532
13845,aufgetragen,3,41535
13846,kursen,3,41538
13847,seineine,3,41541
13848,klassifizierung,3,41544
13849,ratifizierung,3,41547
13850,beinhalten,3,41550
13851,unicef,3,41553
13852,nummerierung,3,41556
13853,kinderrechte,3,41559
13854,sauberem,3,41562
13855,kraftes,3,41565
13856,deutschlandin,3,41568
13857,tätige,3,41571
13858,ergänzende,3,41574
13859,elend,3,41577
13860,fühlte,3,41580
13861,diskutierte,3,41583
13862,save,3,41586
13863,children,3,41589
13864,deklaration,3,41592
13865,verpflichtungen,3,41595
13866,pflicht,3,41598
13867,gemachtdie,3,41601
13868,könnenum,3,41604
13869,beschwerde,3,41607
13870,eingereicht,3,41610
13871,institutionellen,3,41613
13872,soziallehre,3,41616
13873,kulturkampf,3,41619
13874,emmanuel,3,41622
13875,erhaltendie,3,41625
13876,antiochien,3,41628
13877,reichsgründung,3,41631
13878,deutschlanddas,3,41634
13879,xvi,3,41637
13880,geforderte,3,41640
13881,ökumenische,3,41643
13882,taufen,3,41646
13883,begrüßt,3,41649
13884,schweizdie,3,41652
13885,kantons,3,41655
13886,kantonen,3,41658
13887,beseitigte,3,41661
13888,kämpfte,3,41664
13889,abrüstung,3,41667
13890,bevormundung,3,41670
13891,programmatische,3,41673
13892,belastungen,3,41676
13893,gegenrichtung,3,41679
13894,gravierenden,3,41682
13895,gestellten,3,41685
13896,umfeldes,3,41688
13897,sonderrechte,3,41691
13898,verzicht,3,41694
13899,gesellschaftlicher,3,41697
13900,entgegengesetzte,3,41700
13901,bischofs,3,41703
13902,apostels,3,41706
13903,papsttum,3,41709
13904,entgegengehalten,3,41712
13905,formulierten,3,41715
13906,machtfülle,3,41718
13907,übrigens,3,41721
13908,entsprachen,3,41724
13909,bezeichnetauch,3,41727
13910,tiroler,3,41730
13911,guldiner,3,41733
13912,guldens,3,41736
13913,sächsische,3,41739
13914,kursachsen,3,41742
13915,erzgebirge,3,41745
13916,schlick,3,41748
13917,reduziertdie,3,41751
13918,jever,3,41754
13919,reichsguldiner,3,41757
13920,erwägung,3,41760
13921,münzherren,3,41763
13922,groben,3,41766
13923,siebenjährigen,3,41769
13924,münzstätte,3,41772
13925,zurückgehenden,3,41775
13926,rückführung,3,41778
13927,genanntdiese,3,41781
13928,vertragspartner,3,41784
13929,rechnerische,3,41787
13930,münzsystem,3,41790
13931,hierzulande,3,41793
13932,habsburgischen,3,41796
13933,gegolten,3,41799
13934,rechnete,3,41802
13935,landeswährung,3,41805
13936,innerlich,3,41808
13937,münzvertrag,3,41811
13938,verglich,3,41814
13939,geprägter,3,41817
13940,diskrepanz,3,41820
13941,durchsetzte,3,41823
13942,innerer,3,41826
13943,äußerer,3,41829
13944,bisin,3,41832
13945,oberland,3,41835
13946,springenden,3,41838
13947,abweichenden,3,41841
13948,pädagogen,3,41844
13949,schulunterricht,3,41847
13950,laizistisch,3,41850
13951,belange,3,41853
13952,aristide,3,41856
13953,est,3,41859
13954,une,3,41862
13955,gleichzusetzen,3,41865
13956,wirdwährend,3,41868
13957,gebot,3,41871
13958,schädlich,3,41874
13959,unionam,3,41877
13960,religionsausübung,3,41880
13961,freikirchen,3,41883
13962,frankreichdie,3,41886
13963,alltagsleben,3,41889
13964,interpretationen,3,41892
13965,privilegien,3,41895
13966,verstaatlicht,3,41898
13967,konkordat,3,41901
13968,elsass,3,41904
13969,verwirklichung,3,41907
13970,nicolas,3,41910
13971,weitreichenden,3,41913
13972,türkischen,3,41916
13973,mekka,3,41919
13974,hochschulstudium,3,41922
13975,abdullah,3,41925
13976,erreichtdie,3,41928
13977,triebmittel,3,41931
13978,effizienten,3,41934
13979,brotbereitung,3,41937
13980,sauerteigführung,3,41940
13981,klöstern,3,41943
13982,brauer,3,41946
13983,cerevisiae,3,41949
13984,vereinfachung,3,41952
13985,schonend,3,41955
13986,aufwendige,3,41958
13987,aromastoffe,3,41961
13988,textur,3,41964
13989,elastizität,3,41967
13990,mundgefühl,3,41970
13991,aufgeschlossen,3,41973
13992,absenkung,3,41976
13993,wandert,3,41979
13994,anstellgut,3,41982
13995,vorsie,3,41985
13996,vermengt,3,41988
13997,abbauen,3,41991
13998,vogel,3,41994
13999,essigsäurebakterien,3,41997
14000,umgewandeltdurch,3,42000
14001,saurer,3,42003
14002,fertigen,3,42006
14003,entwickeltauch,3,42009
14004,zeitabständen,3,42012
14005,unbedeutend,3,42015
14006,mineralstoffe,3,42018
14007,fe,3,42021
14008,beschriebendiese,3,42024
14009,leitsätzen,3,42027
14010,au,3,42030
14011,gleichnis,3,42033
14012,reinigen,3,42036
14013,pessach,3,42039
14014,ungesäuerter,3,42042
14015,helga,3,42045
14016,verschleppt,3,42048
14017,weigel,3,42051
14018,aichingers,3,42054
14019,renommierte,3,42057
14020,annach,3,42060
14021,konzentrationslager,3,42063
14022,essay,3,42066
14023,klarheit,3,42069
14024,absichten,3,42072
14025,güte,3,42075
14026,neubeginn,3,42078
14027,märchen,3,42081
14028,kehrt,3,42084
14029,geeigneter,3,42087
14030,eignete,3,42090
14031,grafische,3,42093
14032,diskette,3,42096
14033,geliefert,3,42099
14034,nachrüstung,3,42102
14035,ras,3,42105
14036,internes,3,42108
14037,weitverbreiteten,3,42111
14038,tastatur,3,42114
14039,monitor,3,42117
14040,altgriechisch,3,42120
14041,eingebaute,3,42123
14042,mike,3,42126
14043,songs,3,42129
14044,mittler,3,42132
14045,dateisystem,3,42135
14046,disketten,3,42138
14047,wurdenes,3,42141
14048,terminal,3,42144
14049,workstations,3,42147
14050,kameras,3,42150
14051,gekommenen,3,42153
14052,versorgten,3,42156
14053,lizenzrechtlichen,3,42159
14054,ausweg,3,42162
14055,bereiten,3,42165
14056,formatiert,3,42168
14057,netzwerkkarte,3,42171
14058,calamus,3,42174
14059,ansprechen,3,42177
14060,ausfür,3,42180
14061,magic,3,42183
14062,massenmedium,3,42186
14063,antennen,3,42189
14064,antennenfernsehen,3,42192
14065,fernsehnorm,3,42195
14066,bilddaten,3,42198
14067,tondaten,3,42201
14068,finanzieren,3,42204
14069,fernsehsendern,3,42207
14070,bezahlfernsehsender,3,42210
14071,meinungsbildung,3,42213
14072,unterhaltungssendungen,3,42216
14073,nachrichtensendungen,3,42219
14074,sparten,3,42222
14075,bundesgebiet,3,42225
14076,fernsehtechnik,3,42228
14077,auflösungen,3,42231
14078,aufzeichnen,3,42234
14079,senders,3,42237
14080,grafik,3,42240
14081,frühzeit,3,42243
14082,formdie,3,42246
14083,ausspielsoftware,3,42249
14084,mischen,3,42252
14085,verwendetbei,3,42255
14086,anbei,3,42258
14087,datenübertragung,3,42261
14088,herzstück,3,42264
14089,verzahnt,3,42267
14090,wertvoll,3,42270
14091,fernsehkonsum,3,42273
14092,industriestaaten,3,42276
14093,neil,3,42279
14094,befürchten,3,42282
14095,moralischen,3,42285
14096,körperlicher,3,42288
14097,erwachsenenalter,3,42291
14098,next,3,42294
14099,erwachsener,3,42297
14100,jensen,3,42300
14101,realisierung,3,42303
14102,erfinder,3,42306
14103,bildzerlegung,3,42309
14104,fernsehbildes,3,42312
14105,kompliziert,3,42315
14106,tageslicht,3,42318
14107,geheimdienst,3,42321
14108,ungarische,3,42324
14109,vladimir,3,42327
14110,buchstabens,3,42330
14111,aufbaute,3,42333
14112,erfindungen,3,42336
14113,strahlte,3,42339
14114,abtastung,3,42342
14115,fahrzeugen,3,42345
14116,röhren,3,42348
14117,verhinderte,3,42351
14118,bildschirm,3,42354
14119,abgeworfen,3,42357
14120,solltesie,3,42360
14121,bug,3,42363
14122,werdenbereits,3,42366
14123,philips,3,42369
14124,konnteder,3,42372
14125,statussymbol,3,42375
14126,mithalten,3,42378
14127,mechanisch,3,42381
14128,breitbandigen,3,42384
14129,rolleder,3,42387
14130,fernost,3,42390
14131,markennamen,3,42393
14132,gebrachtin,3,42396
14133,produzierendie,3,42399
14134,winzigen,3,42402
14135,farbige,3,42405
14136,modifizierter,3,42408
14137,bauteile,3,42411
14138,farbigen,3,42414
14139,warenerst,3,42417
14140,farbsignale,3,42420
14141,farbton,3,42423
14142,vorsprung,3,42426
14143,auszugleichen,3,42429
14144,korrektur,3,42432
14145,farbfernsehsystem,3,42435
14146,einzuführen,3,42438
14147,eröffnetder,3,42441
14148,gewähltder,3,42444
14149,echo,3,42447
14150,direktempfang,3,42450
14151,geostationären,3,42453
14152,mediathek,3,42456
14153,genanntes,3,42459
14154,analogabschaltung,3,42462
14155,lässtdie,3,42465
14156,abbildungen,3,42468
14157,weitergehende,3,42471
14158,einfahren,3,42474
14159,allensbach,3,42477
14160,hauptursache,3,42480
14161,starren,3,42483
14162,konsumiert,3,42486
14163,haushalten,3,42489
14164,reed,3,42492
14165,ausbildungsberuf,3,42495
14166,installieren,3,42498
14167,elektrotechnik,3,42501
14168,reaktionsprodukt,3,42504
14169,pockenschutzimpfung,3,42507
14170,differenzierte,3,42510
14171,humorale,3,42513
14172,disulfidbrücken,3,42516
14173,schwerketten,3,42519
14174,seinauf,3,42522
14175,immunglobulin,3,42525
14176,breitneutralisierende,3,42528
14177,stimuliert,3,42531
14178,somatische,3,42534
14179,verankerte,3,42537
14180,atemwege,3,42540
14181,differenzierung,3,42543
14182,mastzellen,3,42546
14183,basophile,3,42549
14184,vondiese,3,42552
14185,erhaltender,3,42555
14186,schwangerschaft,3,42558
14187,intravenöser,3,42561
14188,empfängers,3,42564
14189,humanen,3,42567
14190,chronische,3,42570
14191,chronisch,3,42573
14192,ätiologie,3,42576
14193,zytokine,3,42579
14194,abstoßungsreaktionen,3,42582
14195,neuerdings,3,42585
14196,molekularbiologischer,3,42588
14197,menschlicher,3,42591
14198,machendie,3,42594
14199,tumorzelle,3,42597
14200,vitro,3,42600
14201,schafe,3,42603
14202,bezeichnetein,3,42606
14203,übertragungstechnik,3,42609
14204,fernsehstationen,3,42612
14205,überlagern,3,42615
14206,empfangsqualität,3,42618
14207,tälern,3,42621
14208,tonsignal,3,42624
14209,inkompatible,3,42627
14210,stichtag,3,42630
14211,europaweit,3,42633
14212,moldawien,3,42636
14213,kämen,3,42639
14214,deutschlandweit,3,42642
14215,rundfunkprogramme,3,42645
14216,techniker,3,42648
14217,hörfunkprogramme,3,42651
14218,gemeinschaftsantennenanlagen,3,42654
14219,genutztbei,3,42657
14220,grundversorgung,3,42660
14221,rundfunksender,3,42663
14222,abweichend,3,42666
14223,externe,3,42669
14224,kupplung,3,42672
14225,symmetrische,3,42675
14226,integrierten,3,42678
14227,programmangebot,3,42681
14228,radioprogrammen,3,42684
14229,tuner,3,42687
14230,telefonie,3,42690
14231,frequenzspektrum,3,42693
14232,subventioniert,3,42696
14233,dekodieren,3,42699
14234,absprachen,3,42702
14235,brauchte,3,42705
14236,istdadurch,3,42708
14237,kabelmodem,3,42711
14238,nachgerüstet,3,42714
14239,spezifikation,3,42717
14240,upstream,3,42720
14241,ausgewählten,3,42723
14242,angebotenen,3,42726
14243,voice,3,42729
14244,cable,3,42732
14245,kommenauch,3,42735
14246,fax,3,42738
14247,raffinerien,3,42741
14248,distanzen,3,42744
14249,strukturierten,3,42747
14250,kopfstelle,3,42750
14251,signalen,3,42753
14252,internetbasierende,3,42756
14253,derauch,3,42759
14254,kunde,3,42762
14255,übertragbaren,3,42765
14256,betreibern,3,42768
14257,kabeln,3,42771
14258,verstärkern,3,42774
14259,vorzugsweise,3,42777
14260,empfangsrichtung,3,42780
14261,senderichtung,3,42783
14262,weiterverwendet,3,42786
14263,abgeschirmten,3,42789
14264,antennenempfang,3,42792
14265,unwirksam,3,42795
14266,wurdenbei,3,42798
14267,kabeltuner,3,42801
14268,ausgerüstet,3,42804
14269,unzureichende,3,42807
14270,frequenzband,3,42810
14271,leitungen,3,42813
14272,frequenzfilter,3,42816
14273,antennendosen,3,42819
14274,kabelfernsehnetze,3,42822
14275,idealerweise,3,42825
14276,anschlussdose,3,42828
14277,schwankende,3,42831
14278,übrige,3,42834
14279,neukunden,3,42837
14280,monopol,3,42840
14281,telefonnetz,3,42843
14282,spartenkanäle,3,42846
14283,geburtsstunde,3,42849
14284,kostengünstiger,3,42852
